SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_risk_score,actual_churn
0,0,1,17,1,1,55.85,937.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.15,1
0,0,0,1,1,1,44.55,44.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7,0
0,1,1,5,1,0,20.55,99.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.05,0
0,0,0,13,1,1,20.4,261.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,0,0,4,1,1,74.35,265.35,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8,1
0,1,1,53,1,1,78.75,3942.45,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.16,0
0,1,1,72,0,0,64.45,4528.0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0
0,0,0,24,1,0,20.75,487.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,0,0,19,1,0,24.7,465.85,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.1,0
0,0,1,1,1,0,19.85,19.85,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.71,0
0,0,0,5,1,0,75.6,402.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.79,0
1,1,1,71,1,1,86.7,6179.35,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.07,0
0,1,0,72,1,1,89.05,6254.45,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0
0,0,0,42,1,0,59.65,2536.55,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.12,0
0,0,0,14,1,1,55.5,767.55,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3,0
0,0,0,1,1,0,51.25,51.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.27,0
1,0,0,2,1,1,70.65,142.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.86,1
1,1,1,72,1,0,92.45,6440.25,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,1
0,1,1,13,1,0,88.35,1222.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.54,1
0,0,0,18,1,0,77.8,1358.6,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3,0
0,0,0,45,1,0,96.75,4442.75,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.14,0
1,0,0,55,1,1,100.15,5409.75,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.68,0
0,0,1,1,1,1,50.05,50.05,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.39,0
0,0,0,1,1,0,21.1,21.1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.34107142857142864,0
0,0,0,65,1,0,24.8,1600.95,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.07,0
0,1,0,46,1,1,69.1,3168.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.18,0
0,0,1,21,1,0,20.75,452.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.02,0
1,0,0,24,1,1,101.25,2440.15,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.65,1
0,1,1,34,0,0,61.25,1993.2,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.05,0
0,0,0,13,1,1,74.65,966.25,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.32,0
0,1,1,48,1,0,69.7,3023.65,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.14,0
0,0,0,56,1,1,106.8,5914.4,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.42,0
0,1,1,42,1,1,100.4,4303.65,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.23,0
0,1,0,4,1,0,54.7,235.05,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.28,0
0,1,0,65,1,1,55.15,3673.15,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.04,0
0,1,0,3,0,0,25.0,78.25,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.39,0
0,1,1,70,1,1,80.6,5460.2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0.06,0
1,0,0,1,1,1,88.8,88.8,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.95,1
0,0,0,66,1,1,54.8,3465.7,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.02,0
0,0,0,19,1,1,55.0,1046.5,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.11,1
0,1,0,70,1,0,24.25,1724.15,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,0,0,41,1,1,99.65,4220.35,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.04,0
0,1,1,45,1,1,109.75,4900.65,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.43,0
0,1,0,49,1,0,20.45,900.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.12,0
1,0,0,22,1,1,90.5,1910.6,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.34,1
0,1,1,56,1,1,99.75,5608.4,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.07,0
0,0,0,15,1,1,55.7,899.8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.28,1
0,1,1,67,1,1,100.25,6689.0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0.25,0
0,1,1,1,1,0,19.65,19.65,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.15,0
1,1,1,38,1,0,101.15,3741.85,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.42,0
0,0,0,52,1,0,74.0,3877.65,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.04,0
0,1,1,34,1,1,20.1,682.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.04,0
0,1,1,69,1,0,19.9,1356.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,0,1,4,1,1,101.7,364.55,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.73,1
0,0,0,63,1,0,58.55,3503.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0.05,0
0,1,0,24,1,0,19.75,483.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,0,0,62,1,0,90.7,5586.45,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06,0
0,0,0,36,1,1,19.25,679.8,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.01,0
0,0,0,38,1,0,68.15,2656.3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.16,0
1,1,0,47,1,0,80.35,3825.85,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.52,1
0,1,0,38,1,1,79.45,3013.05,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.36,1
0,1,1,42,1,1,92.15,3875.4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.34,0
0,1,0,42,1,0,25.25,1108.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.0,0
0,0,0,3,1,1,75.3,244.1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.53,0
1,0,0,8,1,0,100.3,832.35,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0.48,1
1,0,0,9,1,1,84.4,732.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.71,1
0,1,0,58,1,1,68.4,3972.25,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.14,0
1,0,0,21,1,1,60.05,1236.15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.17,1
0,0,0,10,1,1,20.9,247.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.005,0
0,0,0,70,1,0,98.9,6838.6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.21,0
0,0,0,26,1,0,75.0,1908.35,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0.05,0
1,1,0,36,1,1,96.5,3436.1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.43,1
0,1,0,72,1,1,67.8,4804.65,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.04,0
0,0,0,9,1,1,74.25,639.65,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.26,1
0,0,0,15,1,1,100.15,1415.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.85,0
1,0,0,63,1,0,83.0,5243.05,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.14,0
0,0,0,4,1,1,63.75,226.2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.26,0
0,0,0,25,1,0,20.6,541.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.01,0
0,1,0,46,1,0,19.6,851.2,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.06,0
1,1,0,44,1,0,104.15,4495.65,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.42,0
0,0,0,12,1,0,20.45,255.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.03,0
0,0,0,1,1,1,44.8,44.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.34,0
0,0,0,1,1,1,48.55,48.55,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.15,1
1,0,0,20,1,1,61.6,1174.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.16,1
0,1,1,72,1,0,117.5,8670.1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.11,0
0,1,0,53,0,1,60.45,3184.25,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.18,1
0,1,1,52,1,0,19.2,1054.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.05,0
1,1,0,2,1,1,74.2,140.1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.61,0
0,0,0,50,1,1,93.5,4747.5,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.17,0
0,1,1,17,1,1,69.0,1149.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.58,1
1,1,0,51,0,1,29.45,1459.35,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.14,0
1,0,0,16,1,1,78.75,1218.25,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.58,0
